title,time,url,title_rank,content_rank
财政部：加大创业担保贷款 财政贴息政策支持力度,2018-04-03 00:43,http://finance.sina.com.cn/roll/2018-04-03/doc-ifyswxnq1479341.shtml,-1,-1
乐心医疗涉足区块链 合作公司佰客云2月份才变更主业,2018-04-03 00:42,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyswxnq1479239.shtml,-1,-1
乐心医疗去年净利大降七成 核心业务毛利率下滑,2018-04-03 00:42,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifysvuvq4617828.shtml,-1,-1
龙星化工布局新能源遇挫 新进股东归还表决权,2018-04-03 00:42,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyswxnq1479216.shtml,-1,-1
钢价高企地条钢“死灰复燃” 行业仍面临去产能压力,2018-04-03 00:42,http://finance.sina.com.cn/stock/hyyj/2018-04-03/doc-ifyswxnq1479206.shtml,-1,-1
中央财经委会议要求：抓紧建立中央和地方监管机制,2018-04-03 00:34,http://finance.sina.com.cn/china/gncj/2018-04-03/doc-ifyswxnq1475798.shtml,-1,4
阿里收饿了么 新零售寡头互搏,2018-04-03 00:28,http://finance.sina.com.cn/stock/usstock/c/2018-04-03/doc-ifyswxnq1472020.shtml,56,11
全线飘绿 首批公募FOF业绩大跌眼镜,2018-04-03 00:28,http://finance.sina.com.cn/stock/zldx/2018-04-03/doc-ifyswxnq1472051.shtml,-1,-1
近20亿债务逾期 坚瑞沃能资金链承压,2018-04-03 00:28,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifysvuvq4610501.shtml,-1,28
阿里收饿了么 新零售寡头互搏,2018-04-03 00:27,http://finance.sina.com.cn/chanjing/gsnews/2018-04-03/doc-ifysvuvq4610396.shtml,56,11
北京优化营商环境为企业减税减负,2018-04-03 00:27,http://finance.sina.com.cn/china/gncj/2018-04-03/doc-ifyswxnq1471906.shtml,-1,-1
因消费增速放缓 养元饮品营收利润双双下滑,2018-04-03 00:27,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyswxnq1471761.shtml,-1,26
受网约车等竞争影响 德新交运上市首年净利近乎腰斩,2018-04-03 00:27,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyswxnq1471762.shtml,-1,-1
被曝委托加工劣质阿胶糕 健康元子公司陷假阿胶风波,2018-04-03 00:27,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifysvuvq4610238.shtml,-1,-1
多领域达成合作 百度联手小康股份量产自动驾驶汽车,2018-04-03 00:27,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyswxnq1471939.shtml,-1,-1
战略推进 上海家化打造30亿元级品牌,2018-04-03 00:27,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyswxnq1471857.shtml,-1,-1
饿了么？快到碗里来！ 阿里95亿美元全资收购饿了么,2018-04-03 00:23,http://finance.sina.com.cn/chanjing/gsnews/2018-04-03/doc-ifysvuvq4608268.shtml,47,11
侠客岛谈扶贫路偷工减料：甘肃官场到底出了啥问题？,2018-04-03 00:02,http://finance.sina.com.cn/china/gncj/2018-04-03/doc-ifyswxnq1457866.shtml,-1,-1
六个核桃：银行理财产品458亿元 上市破发业绩负增长,2018-04-02 23:36,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1444532.shtml,-1,-1
神秘的外资私募富达 这样看2018年A股,2018-04-02 23:32,http://finance.sina.com.cn/money/smjj/smgd/2018-04-03/doc-ifysvuvq4580859.shtml,-1,-1
刘建宏的乐视三年：什么都看过了 没完全看懂贾跃亭,2018-04-02 23:31,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifysvuvq4580026.shtml,-1,-1
众诚保险2017年再亏4000多万元 七年连亏IPO前…,2018-04-02 23:21,http://finance.sina.com.cn/stock/thirdmarket/2018-04-02/doc-ifysvuvq4574721.shtml,-1,-1
新华社：中央财经委员会首次会议释放四大信号,2018-04-02 23:18,http://finance.sina.com.cn/china/gncj/2018-04-02/doc-ifyswxnq1434103.shtml,-1,4
乐心医疗去年净利大降七成 可穿戴设备毛利率下滑,2018-04-02 23:11,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4567378.shtml,-1,-1
美团外卖就阿里巴巴收购饿了么做出回应,2018-04-02 23:07,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifyswxnq1427226.shtml,-1,-1
贸易争端进入实质过招阶段：中国率先反制 边打边谈,2018-04-02 22:49,http://finance.sina.com.cn/roll/2018-04-02/doc-ifyswxnq1413503.shtml,-1,1
一文读懂如何套利CDR：科技股估值体系将重构,2018-04-02 22:46,http://finance.sina.com.cn/stock/jhzx/2018-04-02/doc-ifysvuvq4550059.shtml,-1,2
跟着《头号玩家》VR/AR又火了 相关概念股受益(附股…,2018-04-02 22:46,http://finance.sina.com.cn/stock/hyyj/2018-04-02/doc-ifysvuvq4550031.shtml,-1,-1
沃特玛回应坚瑞沃能20亿债务逾期：当初步子迈太大了,2018-04-02 22:46,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4550050.shtml,-1,25
广济药业子公司原董事长辞职乌龙 要求重新安排工作,2018-04-02 22:37,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4543292.shtml,-1,-1
保税交割制度进一步完善,2018-04-02 22:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-02/doc-ifyswxnq1405299.shtml,-1,-1
白糖短期以振荡为主,2018-04-02 22:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-02/doc-ifysvuvq4543348.shtml,-1,-1
沪胶难有反弹动力,2018-04-02 22:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-02/doc-ifyswxnq1405340.shtml,-1,-1
沪钢延续升势,2018-04-02 22:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-02/doc-ifysvuvq4543359.shtml,-1,-1
利多积聚 美豆将易涨难跌,2018-04-02 22:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-02/doc-ifysvuvq4543369.shtml,-1,-1
菜粕后市仍将偏强运行,2018-04-02 22:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-02/doc-ifyswxnq1405374.shtml,-1,-1
券商年薪盘点:2家超60万 国金碾压五巨头人均排第一,2018-04-02 22:36,http://finance.sina.com.cn/stock/quanshang/2018-04-02/doc-ifyswxnq1404762.shtml,-1,-1
万达业务板块变局：烧钱的网科集团被边缘化,2018-04-02 22:30,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1400930.shtml,-1,-1
坚瑞沃能不停爆雷：欠下20亿没法还 复牌一字跌停,2018-04-02 22:27,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4536986.shtml,-1,28
甘肃书记批示扶贫路刷涂料就算整改：必须严肃问责,2018-04-02 22:16,http://finance.sina.com.cn/china/gncj/2018-04-03/doc-ifysvuvq4529041.shtml,57,-1
读图:中国对美国128项商品加征关税 这些事儿要知道,2018-04-02 22:12,http://finance.sina.com.cn/roll/2018-04-02/doc-ifyswxnq1388034.shtml,1,-1
四维度掘金独角兽:龙头券商受益 科技股风险偏好上升,2018-04-02 22:07,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifyswxnq1383304.shtml,-1,2
IPO承销收入：中信证券第一 华泰等五家过会率较高,2018-04-02 22:07,http://finance.sina.com.cn/stock/quanshang/2018-04-02/doc-ifyswxnq1383330.shtml,-1,-1
三大QFII买茅台:2014年后稳定持有 易方达香港赚…,2018-04-02 22:06,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvuvq4520735.shtml,-1,-1
中央财经委会议下任务:地方政府要尽快把杠杆降下来,2018-04-02 21:59,http://finance.sina.com.cn/roll/2018-04-02/doc-ifyswxnq1376443.shtml,-1,29
京冀两地税管联手优化营商环境 五举措服务新机场,2018-04-02 21:57,http://finance.sina.com.cn/roll/2018-04-02/doc-ifyswxnq1375594.shtml,-1,-1
换1万美元现在少花6000元 人民币悄悄发生这样事,2018-04-02 21:57,http://finance.sina.com.cn/china/gncj/2018-04-02/doc-ifysvuvq4513865.shtml,-1,23
中金岭南去年净利近11亿同比增2.3倍 拟10转5派2…,2018-04-02 21:48,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1368875.shtml,48,-1
每天一骂 今天特朗普把亚马逊骂跌了4%,2018-04-02 21:43,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvuvq4502897.shtml,-1,10
2345.com创始人接盘二三四五股权 区块链布局引注…,2018-04-02 21:38,http://finance.sina.com.cn/blockchain/roll/2018-04-03/doc-ifysvuvq4499020.shtml,-1,-1
中天金融获180亿输血 浙商产融资管称“财务投资”,2018-04-02 21:36,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1359528.shtml,-1,-1
兴证策略:短期配置避险品种 长期看好大创新,2018-04-02 21:32,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvuvq4494831.shtml,-1,-1
甘肃折达公路质量问题惊动交通部：派人现场督导整改,2018-04-02 21:27,http://finance.sina.com.cn/china/gncj/2018-04-03/doc-ifysvuvq4490614.shtml,-1,-1
雄安概念股 这个传奇板块投资机会在哪里？,2018-04-02 21:26,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvuvq4490108.shtml,-1,-1
机构重仓异曲同工 QFII、公募潜伏化工消费银行地产,2018-04-02 21:26,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvuvq4490127.shtml,-1,-1
印度欲打造国际金融科技城 比肩新加坡和香港,2018-04-02 21:26,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifyswxnq1351999.shtml,-1,-1
与主播们争头牌一样 “直播第一股”也在暗地里斗着,2018-04-02 21:26,http://finance.sina.com.cn/stock/hyyj/2018-04-02/doc-ifyswxnq1352468.shtml,-1,-1
别只盯独角兽 这12股同样能分享新经济红利(附股),2018-04-02 21:26,http://finance.sina.com.cn/stock/jhzx/2018-04-02/doc-ifysvuvq4490070.shtml,-1,-1
投入1万20年后收回70万 东方巴菲特正大举建仓这些股,2018-04-02 21:26,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifyswxnq1352418.shtml,-1,-1
芯片概念股爆发 中金:市场规模未来五年年均增长90%,2018-04-02 21:23,http://finance.sina.com.cn/stock/hyyj/2018-04-02/doc-ifyswxnq1350484.shtml,-1,-1
CDR规则落地科技股重估与分化 龙头券商受益(附股),2018-04-02 21:23,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifyswxnq1350476.shtml,-1,-1
一季度多数房企目标完成率不足20% 龙头优势继续扩大,2018-04-02 21:23,http://finance.sina.com.cn/stock/hyyj/2018-04-02/doc-ifysvuvq4488191.shtml,-1,-1
盘龙药业要成为万兴科技第二？ 医药行业扬眉吐气？,2018-04-02 21:17,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4484482.shtml,-1,-1
融捷股份坐拥亚洲最大锂矿 却挣扎在盈亏边缘,2018-04-02 21:17,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1346649.shtml,-1,-1
上海莱士炒股“血亏”8.9亿 停牌躲大跌用意何在？,2018-04-02 21:17,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4484508.shtml,-1,45
小康股份:与百度战略合作 将深度参与百度Apollo计…,2018-04-02 21:14,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4482588.shtml,-1,-1
养元饮品营收净利双降 植物蛋白饮料行业竞争加剧,2018-04-02 21:12,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1342971.shtml,-1,26
坚瑞沃能：因债务纠纷名下13个银行账户被冻结,2018-04-02 21:11,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4480088.shtml,40,-1
入选智能制造试点名单的上市公司中 16家已发布年报,2018-04-02 21:11,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifyswxnq1342378.shtml,-1,-1
深圳金融办开始约谈P2P 红岭创投自曝50亿不良资产,2018-04-02 21:07,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifyswxnq1338816.shtml,-1,-1
调查：不到一半的美国股市投资者看多,2018-04-02 21:03,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvuvq4473615.shtml,-1,-1
券商积极筹备阿里、京东CDR，最快料三季度推出,2018-04-02 20:58,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvuvq4469624.shtml,-1,2
中国对美商品加征关税 若美一意孤行中方将再还击,2018-04-02 20:53,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifyswxnq1328656.shtml,1,1
广东地税：新三板交易暂按20%征税,2018-04-02 20:52,http://finance.sina.com.cn/stock/thirdmarket/2018-04-02/doc-ifyswxnq1327546.shtml,-1,-1
上海莱士不务正业热衷炒股 一季度亏9亿赔掉去年利润,2018-04-02 20:39,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1318794.shtml,-1,45
不少日企开始为60岁以上员工加薪,2018-04-02 20:39,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvuvq4456351.shtml,-1,-1
海南椰岛：大幅下修2017年业绩 预亏1.1亿元,2018-04-02 20:38,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4455789.shtml,30,-1
特朗普加大炮轰亚马逊 为公为私打上问号,2018-04-02 20:28,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifyswxnq1310232.shtml,-1,10
信诚盛世蓝筹吴昊：市场在向有利于成长股的方向演化,2018-04-02 20:27,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifyswxnq1309687.shtml,-1,-1
水皮：独角兽将至 割韭菜进行时,2018-04-02 20:26,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifyswxnq1308828.shtml,-1,-1
融创中国财报分析：孙宏斌“挥泪斩乐视”的底气,2018-04-02 20:21,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvuvq4443334.shtml,-1,-1
李大霄：中美贸易冲突对股市带来的长期影响有多大？,2018-04-02 20:19,http://finance.sina.com.cn/stock/marketresearch/2018-04-03/doc-ifysvuvq4441391.shtml,-1,-1
盛传阿里京东回归正酣  A股“独角兽”迎来严考,2018-04-02 20:19,http://finance.sina.com.cn/stock/marketresearch/2018-04-03/doc-ifysvuvq4441426.shtml,-1,2
杨德龙：哪些白马股有抄底机会？,2018-04-02 20:15,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvuvq4437700.shtml,-1,1
涨停板早知道：七大利好明日有望发酵,2018-04-02 20:14,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1299656.shtml,-1,-1
坚瑞沃能爆雷幕后:221亿债务和奋不顾身套现的大股东,2018-04-02 20:05,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1293511.shtml,-1,-1
中国石油：汪东进因工作岗位调整辞去总裁职务,2018-04-02 20:00,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4426479.shtml,-1,-1
振华股份：股票异常波动4连板 明起停牌核查,2018-04-02 19:58,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1287911.shtml,-1,-1
振华股份：股价3月27日起发生异常波动 股票停牌核查,2018-04-02 19:57,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1287483.shtml,-1,-1
七一二：涨幅过大7个交易日6涨停 明日起停牌核查,2018-04-02 19:55,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1286371.shtml,-1,-1
绿茵生态：年报拟每10股转增10股,2018-04-02 19:46,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1278906.shtml,-1,-1
围猎独角兽：IPO产业链上的忙碌、焦虑和暴富梦,2018-04-02 19:42,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifyswxnq1276144.shtml,-1,-1
证监会：长久物流可转债获通过 天成自控暂缓表决,2018-04-02 19:10,http://finance.sina.com.cn/stock/y/2018-04-02/doc-ifysvuvq4389715.shtml,-1,-1
上交所：把服务国民经济支柱产业作为工作重中之重,2018-04-02 18:59,http://finance.sina.com.cn/stock/jhzx/2018-04-02/doc-ifysvuvq4381943.shtml,-1,-1
美国户外休闲产业将因加征关税而“受伤”,2018-04-02 18:58,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvuvq4381396.shtml,1,-1
阿里巴巴集团战略投资万达电影：47亿元持股9000万股,2018-04-02 18:55,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1242313.shtml,-1,-1
独角兽概念股麦达数字连续三涨停 深圳游资封板,2018-04-02 18:50,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1238195.shtml,-1,-1
北京网信、公安等部门联合约谈京东 责令全面整改,2018-04-02 18:28,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvuvq4361212.shtml,-1,-1
蓝晓科技：签署重大合同收获五连板 交易所发关注函,2018-04-02 18:25,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifyswxnq1221811.shtml,-1,-1
蓝丰生化：子公司存账实不符情况金额约3亿 明日复牌,2018-04-02 18:17,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4352491.shtml,-1,-1
新一轮财报季拉开序幕 4月份或难终结美股波动,2018-04-02 18:11,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifyswxnq1210413.shtml,-1,-1
富德生命人寿陷亏损泥潭 持浦发等股票亏损或超200亿,2018-04-02 18:07,http://finance.sina.com.cn/stock/jhzx/2018-04-02/doc-ifyswxnq1206563.shtml,-1,-1
必创科技：连续六涨停后 明起停牌核查,2018-04-02 18:07,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4342880.shtml,-1,-1
"600亿元 今天马云点了一份史上最贵""外卖""",2018-04-02 18:07,http://finance.sina.com.cn/stock/hyyj/2018-04-02/doc-ifysvraa4871860.shtml,-1,11
310亿吞明天系华夏人寿 罗玉平获温州煤老板输血,2018-04-02 17:55,http://finance.sina.com.cn/stock/jhzx/2018-04-02/doc-ifysvraa4859838.shtml,-1,-1
五连板蓝晓科技收问询函：需补充说明相关事项,2018-04-02 17:55,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvraa4860072.shtml,-1,-1
万达投资向阿里投资部门出售9000万股万达电影股份,2018-04-02 17:52,http://finance.sina.com.cn/stock/jhzx/2018-04-02/doc-ifysvraa4856960.shtml,-1,-1
协鑫与软银计划在印度投资 成立光伏设备合资公司,2018-04-02 17:48,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvraa4853093.shtml,-1,-1
老艾侃股：节前最后两天如何操作？,2018-04-02 17:46,http://finance.sina.com.cn/zl/stock/2018-04-02/zl-ifysvuvq4322989.shtml,-1,-1
牛汇:欧元英镑澳元纽元和日元短线策略,2018-04-02 17:38,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-02/doc-ifysvraa4845359.shtml,-1,-1
5大IT巨头垄断美股市值前5格局崩溃,2018-04-02 17:38,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvuvq4316568.shtml,-1,-1
牛汇:美储卡什卡里称美经济未过热 应对加息保持耐心,2018-04-02 17:35,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-02/doc-ifysvuvq4314613.shtml,-1,-1
第一季度中国内地IPO放缓 但交易规模和市值水平提升,2018-04-02 17:29,http://finance.sina.com.cn/stock/newstock/2018-04-02/doc-ifysvraa4834799.shtml,-1,-1
丽珠集团卖资产派11亿红利 产品营收毛利首次双降,2018-04-02 17:29,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvraa4835264.shtml,-1,-1
外国投资者纷纷撤资 高盛下调日本股指目标位,2018-04-02 17:26,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvuvq4303445.shtml,-1,-1
高云翔事件发酵唐德影视闪崩 股东赵薇、范冰冰遭殃,2018-04-02 17:22,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvuvq4298214.shtml,-1,-1
皇台酒业亏库事件进展：公安局不予立案,2018-04-02 17:21,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvraa4826547.shtml,-1,-1
宇通客车：2017年净利同比降逾2成 证金持股增至4.…,2018-04-02 17:18,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvraa4822033.shtml,-1,-1
创新企业回“娘家”的通道已正式开启（图）,2018-04-02 17:04,http://finance.sina.com.cn/stock/jhzx/2018-04-02/doc-ifysvuvq4276294.shtml,-1,-1
世界银行：未来30年煤炭使用或大幅下降,2018-04-02 16:51,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvuvq4259464.shtml,-1,-1
邦达亚洲:贸易战不确定忧虑升温 澳元承压下滑,2018-04-02 16:41,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-02/doc-ifysvuvq4246723.shtml,-1,-1
AETOS艾拓思:4月首周重磅在即 美元非美静待胜负,2018-04-02 16:37,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-02/doc-ifysvraa4768619.shtml,-1,-1
两张图告诉你：美股或摆脱颓势 四月春天将降临,2018-04-02 16:37,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvraa4767861.shtml,-1,-1
亚汇中国:全球汇市风起云涌 本周非农又掀波澜,2018-04-02 16:33,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-02/doc-ifysvqhy4869097.shtml,-1,-1
日央行短观指数时隔约2年恶化,2018-04-02 16:31,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvqhy4866458.shtml,-1,-1
外媒：京东联手居外网将在网上销售海外房产,2018-04-02 16:28,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvqhy4860728.shtml,-1,-1
4月2日上市公司晚间公告速递,2018-04-02 16:26,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvraa4751482.shtml,13,15
品汇国际:贸易战中期主导美元涨难跌易,2018-04-02 16:25,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-02/doc-ifysvraa4750186.shtml,-1,-1
宏达股份：股东新华联控股拟减持不超4%股份,2018-04-02 16:23,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvraa4746623.shtml,-1,-1
新乐视智家有易主风险 乐视电视将归孙宏斌吗,2018-04-02 16:19,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvqen1530907.shtml,-1,27
上海与广东等11个自贸试验区启动协同开放,2018-04-02 16:14,http://finance.sina.com.cn/china/hgjj/2018-04-02/doc-ifysvqce9872127.shtml,-1,-1
XCOQ爱客:非美反弹乏力 日内仍可继续高空,2018-04-02 15:56,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-02/doc-ifysvpye5893327.shtml,-1,-1
4月2日复盘:天量之后防天价 主力重点出12股(名单),2018-04-02 15:56,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvpyi9446291.shtml,35,20
谨防创业板短期洗盘 十大博客看后市,2018-04-02 15:55,http://finance.sina.com.cn/stock/sdbk/2018-04-02/doc-ifysvpxx5561323.shtml,36,-1
美联储卡什卡里称美国经济未过热 应对加息保持耐心,2018-04-02 15:47,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvpwv7456788.shtml,-1,-1
黄俊睿:黄金守住布林带中轨 盘中看涨,2018-04-02 15:46,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-02/doc-ifysvpws3902001.shtml,-1,-1
银行拼资本时代到来：补血混战 分化加剧,2018-04-02 15:45,http://finance.sina.com.cn/stock/hyyj/2018-04-02/doc-ifysvpwm3570410.shtml,-1,-1
收评：4月A股平稳开局 三方面捕捉结构性机会,2018-04-02 15:40,http://finance.sina.com.cn/stock/jsy/2018-04-02/doc-ifysvpvm2244775.shtml,-1,-1
三星超越IBM成美国专利霸主 华为排名第61,2018-04-02 15:40,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvpvm2245202.shtml,-1,-1
摩根士丹利：中国首批CDR最早有望二季度末推出,2018-04-02 15:36,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvpuv4804766.shtml,-1,-1
方正证券净利润同比下滑逾4成 资管收入增近9成,2018-04-02 15:28,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvptk9591662.shtml,-1,-1
涨停板复盘：三大股指全线回落 黄金股尾盘崛起,2018-04-02 15:22,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvpsr8595945.shtml,-1,-1
收评：沪指震荡翻绿跌0.18% 权重股表现低迷,2018-04-02 15:17,http://finance.sina.com.cn/stock/jsy/2018-04-02/doc-ifysvprq0493458.shtml,-1,-1
今日3只A股跌停 家用电器行业跌幅最大,2018-04-02 15:14,http://finance.sina.com.cn/stock/jsy/2018-04-02/doc-ifysvpqz9829832.shtml,-1,16
任泽平：2018年经济继续L型筑底 2019年突破L型…,2018-04-02 15:12,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvpqw6274161.shtml,-1,-1
536亿资金争夺20股：主力资金重点出击9股(名单),2018-04-02 15:11,http://finance.sina.com.cn/stock/data/2018-04-02/doc-ifysvpqu9497282.shtml,38,20
收评：沪指冲击3200点未果 炒地图行情再起,2018-04-02 15:11,http://finance.sina.com.cn/stock/jsy/2018-04-02/doc-ifysvpqr5943825.shtml,-1,-1
商品期货午后有所回落 农产品依旧坚挺鸡蛋涨逾2%,2018-04-02 15:10,http://finance.sina.com.cn/money/future/fmnews/2018-04-02/doc-ifysvpqk5612561.shtml,-1,-1
收评：三大股指收绿 独角兽概念领涨,2018-04-02 15:07,http://finance.sina.com.cn/stock/jsy/2018-04-02/doc-ifysvppz8502416.shtml,-1,-1
建投策略：CDR试点对市场冲击有限 优质独角兽受益,2018-04-02 15:07,http://finance.sina.com.cn/stock/marketresearch/2018-04-02/doc-ifysvppz8502693.shtml,-1,2
收评：两市冲高回落沪指跌0.18% 贸易战受益股大热,2018-04-02 15:02,http://finance.sina.com.cn/stock/gujiayidong/2018-04-02/doc-ifysvpnz7176704.shtml,-1,-1
2017年墨西哥向中国多卖了6%的牛油果,2018-04-02 14:54,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvpmw2294880.shtml,-1,-1
明日股市三大猜想及应对策略,2018-04-02 14:54,http://finance.sina.com.cn/stock/jsy/2018-04-02/doc-ifysvpmu5518623.shtml,39,-1
快讯：尾盘黄金板块全线走强 西部黄金强势封板,2018-04-02 14:51,http://finance.sina.com.cn/stock/gujiayidong/2018-04-02/doc-ifysvpmh4855463.shtml,14,36
吴小晖案庭审纪实:涉嫌集资诈骗652亿 职务侵占100…,2018-04-02 14:50,http://finance.sina.com.cn/roll/2018-04-02/doc-ifysvpmh4853983.shtml,-1,-1
易纲行长面临的八大挑战,2018-04-02 14:50,http://finance.sina.com.cn/roll/2018-04-02/doc-ifysvpmh4853981.shtml,-1,-1
六个核桃溃败：利润下滑20% 四大区域市场全面萎缩,2018-04-02 14:50,http://finance.sina.com.cn/stock/s/2018-04-02/doc-ifysvpkz4522777.shtml,-1,26
韩国塑料垃圾回收恢复正常 此前因中国禁令陷入混乱,2018-04-02 14:43,http://finance.sina.com.cn/stock/usstock/c/2018-04-02/doc-ifysvpka9972846.shtml,-1,-1
中航证券董忠云等：中美是否陷入修昔底德陷阱？,2018-04-02 14:40,http://finance.sina.com.cn/stock/stockptd/2018-04-02/doc-ifysvpiq9309957.shtml,-1,1
