title,time,url,title_cut,title_rank
江苏证监局对会计事务所审计执业现场检查发现8问题,2018-04-27 15:24,http://finance.sina.com.cn/stock/y/2018-04-27/doc-ifztkpip2378680.shtml,"['江苏', '证监局', '会计', '事务所', '审计', '执业', '现场', '检查', '发现', '问题']",-1
吉利CFO:中国政府批准收购沃尔沃集团8.2%的股权,2018-04-27 15:23,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip2375547.shtml,"['吉利', 'cfo', '中国政府', '批准', '收购', '沃尔沃', '集团', '股权']",-1
本月从香港流入中国股票的外资净流入已超过370亿,2018-04-27 15:23,http://finance.sina.com.cn/7x24/2018-04-27/doc-ifztkpip2374633.shtml,"['香港', '流入', '中国', '股票', '外资', '净流入', '超过']",-1
阿里云全面驱动数字中国 浙江江苏贵州再进全国三强,2018-04-27 15:21,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip2358587.shtml,"['阿里', '全面', '驱动', '数字', '中国', '浙江', '江苏', '贵州', '全国', '三强']",-1
工农中建 四大行净息差透视,2018-04-27 15:19,http://finance.sina.com.cn/money/bank/bank_hydt/2018-04-27/doc-ifztkpip2345369.shtml,"['工农', '中建', '四大行', '息差', '透视']",-1
日本通过赌场建设法案 本国人每周限3次外国人不限,2018-04-27 15:19,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip2346898.shtml,"['日本', '赌场', '建设', '法案', '外国人']",-1
全球投资者涌入中国股票 抢先为MSCI正式接纳A股布局,2018-04-27 15:19,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip2347443.shtml,"['全球', '投资者', '涌入', '中国', '股票', '抢先', 'msci', '接纳', 'a股', '布局']",-1
中俄双边贸易快速回升 战略性大项目合作捷报频传,2018-04-27 15:17,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip2334157.shtml,"['双边贸易', '回升', '战略性', '项目', '合作', '捷报频传']",-1
收评：中国平安澄清董事长变更谣言 股价盘中跌逾7%,2018-04-27 15:16,http://finance.sina.com.cn/stock/jsy/2018-04-27/doc-ifztkpip2323832.shtml,"['中国', '澄清', '董事长', '变更', '谣言', '股价', '盘中']",-1
财政部加强PPP示范项目管理：不得“先上车、后补票”,2018-04-27 15:15,http://www.sohu.com/a/229681061_561670,"['财政部', '加强', 'ppp', '示范', '项目管理', '不得', '上车', '补票']",-1
沪指翻红微涨0.23%迎小长假 “吃药”行情再起,2018-04-27 15:14,http://www.sohu.com/a/229683982_561670,"['沪指', '翻红', '微涨', '迎小', '长假', '吃药', '再起']",-1
美媒分析：美元地位受到更多冲击 但仍发挥主导作用,2018-04-27 15:14,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip2312408.shtml,"['美国', '分析', '美元', '地位', '受到', '冲击', '发挥', '主导作用']",-1
宿州网友投诉木业公司噪声超标 当地责令停产整改,2018-04-27 15:13,http://www.sohu.com/a/229679750_114731,"['宿州', '网友', '投诉', '木业', '公司', '噪声', '超标', '当地', '责令', '停产', '整改']",-1
海通宏观姜超：工业利润回落 库存继续回补,2018-04-27 15:13,http://finance.sina.com.cn/stock/stockptd/2018-04-27/doc-ifztkpip2303050.shtml,"['海通', '宏观', '姜超', '工业', '利润', '回落', '库存', '继续', '回补']",-1
重庆：一季度新增注册商标1.93万件，同比增长37%,2018-04-27 15:12,http://www.sohu.com/a/229679710_120702,"['重庆', '新增', '注册商标']",-1
我国2017年农民工总量平稳增长 80后农民工占比超50%,2018-04-27 15:12,http://www.sohu.com/a/229679196_428290,"['农民工', '总量', '农民工', '占比']",-1
健康元：公司所投资的基金都未参股小米,2018-04-27 15:10,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip2283307.shtml,"['公司', '投资', '基金', '参股', '小米']",-1
收评：伊利股份放量跌停 全天成交额超60亿,2018-04-27 15:09,http://finance.sina.com.cn/stock/jsy/2018-04-27/doc-ifztkpip2274307.shtml,"['伊利', '股份', '放量', '跌停', '成交额']",-1
国药一致：鸿茅药酒不是本公司生产产品,2018-04-27 15:06,http://finance.sina.com.cn/7x24/2018-04-27/doc-ifztkpip2256665.shtml,"['国药', '鸿茅', '药酒', '公司', '生产', '产品']",-1
税务总局：百项政策支持脱贫攻坚 将发布优惠政策指引,2018-04-27 15:05,http://www.sohu.com/a/229678740_114731,"['税务总局', '政策', '支持', '脱贫', '攻坚', '发布', '优惠政策', '指引']",-1
继续“甩货” 海航洽谈出售欧美物流资产,2018-04-27 15:05,http://www.sohu.com/a/229678478_130887,"['继续', '海航', '洽谈', '出售', '欧美', '物流', '资产']",-1
戴姆勒一季度净利润下降11%,2018-04-27 15:04,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip2237806.shtml,"['戴姆勒', '净利润']",1
收评:沪指翻红涨0.23%创指涨1.37% 绩优白马股…,2018-04-27 15:02,http://finance.sina.com.cn/stock/jsy/2018-04-27/doc-ifztkpip2226778.shtml,"['沪指', '翻红', '创指', '白马股']",21
节后股市三大猜想及应对策略,2018-04-27 15:01,http://finance.sina.com.cn/stock/jsy/2018-04-27/doc-ifztkpip2220227.shtml,"['股市', '三大', '猜想', '应对', '策略']",-1
[路演]会畅通讯：将加快完善辐射主要二线城市的销售网络建设,2018-04-27 15:00,http://www.sohu.com/a/229678224_115124,"['路演', '加快', '完善', '辐射', '城市', '销售', '网络', '建设']",-1
去年我国农民工80后占比首次过半 月均收入3485元,2018-04-27 15:00,http://www.sohu.com/a/229680513_561670,"['农民工', '月均', '收入']",-1
快讯：华锋股份临近尾盘打开涨停 一度触及跌停,2018-04-27 14:59,http://finance.sina.com.cn/stock/gujiayidong/2018-04-27/doc-ifztkpip2202856.shtml,"['华锋', '股份', '临近', '尾盘', '打开', '触及', '跌停']",-1
养老保险覆盖9.19亿人，新业态人员为全民参保重点,2018-04-27 14:58,http://www.sohu.com/a/229677830_114986,"['养老保险', '覆盖', '业态', '人员', '全民', '参保', '重点']",-1
神户制钢被指反复违规 篡改数据产品用于688家公司,2018-04-27 14:56,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip2188517.shtml,"['神户', '制钢', '反复', '违规', '篡改', '数据', '产品', '用于', '公司']",-1
华大基因2017年净利润4亿增速放缓 称将加大科研投入,2018-04-27 14:53,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip2170802.shtml,"['华大基因', '净利润', '增速', '放缓', '加大', '科研', '投入']",-1
美国公布301征税清单：贸易战来袭，征税不止25%！,2018-04-27 14:51,http://www.sohu.com/a/229676813_118622,"['美国', '公布', '征税', '贸易战', '征税', '不止']",-1
互联网资管迎强监管：代销引流被禁 存量业务6月底前压缩至零,2018-04-27 14:46,http://www.sohu.com/a/229676049_118622,"['互联网', '资管', '迎强', '监管', '代销', '引流', '存量', '业务', '压缩']",-1
乐视网一年亏损138.8亿 会否走向“轻资产”新模式,2018-04-27 14:46,http://finance.sina.com.cn/roll/2018-04-27/doc-ifztkpip2128317.shtml,"['乐视网', '亏损', '会否', '走向', '资产', '模式']",-1
十机构解读白马股杀跌诱因:估值高企 性价比大大降低,2018-04-27 14:44,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip2114910.shtml,"['机构', '白马股', '杀跌', '诱因', '估值', '性价比', '大大降低']",-1
[路演]正丹股份：主要化工原辅材料平均采购价格同比大涨,2018-04-27 14:42,http://www.sohu.com/a/229675524_115124,"['路演', '正丹', '股份', '化工', '原辅材料', '采购', '价格']",-1
"""我认错还不行吗！""阿里巴巴""大空头""在电视上…",2018-04-27 14:38,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip2083156.shtml,"['认错', '不行', '阿里巴巴', '空头', '电视']",-1
国家统计局:中国农民工达2.8亿人 月均收入3485元,2018-04-27 14:37,http://www.sohu.com/a/229674748_428290,"['国家统计局', '中国', '农民工', '月均', '收入']",-1
乐视网亏掉139亿贾跃亭还欠73亿 散户选择让人吃惊,2018-04-27 14:37,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip2081427.shtml,"['乐视网', '亏掉', '贾跃亭', '散户', '选择']",-1
一季度净利降八成 德银本周或解雇400名美国投行员工,2018-04-27 14:37,http://www.sohu.com/a/229684350_561670,"['净利', '德银', '解雇', '美国', '投行', '员工']",-1
德拉吉越发的强调经济的增速放缓和外在风险,2018-04-27 14:36,http://www.sohu.com/a/229674910_313170,"['德拉吉', '强调', '经济', '增速', '放缓', '风险']",-1
印度总理莫迪来华 有哪些看头？,2018-04-27 14:23,http://finance.sina.com.cn/world/gjcj/2018-04-27/doc-ifztkpip2000961.shtml,"['印度', '总理', '莫迪', '来华', '看头']",-1
在成都租房有补贴！谁能申请？怎么申请？看过来！,2018-04-27 14:22,http://www.sohu.com/a/229683571_161214,"['成都', '租房', '补贴', '申请', '申请']",-1
花旗看多美债 爱奇艺、格力均有亮眼表现,2018-04-27 14:19,http://www.sohu.com/a/229671925_538698,"['花旗', '美国', '爱奇艺', '格力', '亮眼', '表现']",-1
中国石化2018年一季度净利润193亿元,2018-04-27 14:19,http://www.sohu.com/a/229672221_114731,"['中国', '石化', '净利润']",20
汇市【美元一度突破91.60 非美走低】,2018-04-27 14:18,http://www.sohu.com/a/229671697_538698,"['汇市', '美元', '突破', '非美']",-1
格力电器开盘涨1.6%，公司昨称将进行2018年度中期分红,2018-04-27 14:18,http://www.sohu.com/a/229671596_538698,"['格力电器', '开盘', '公司', '进行', '年度', '分红']",22
法国一季度GDP仅增0.3% 投资出口均放缓,2018-04-27 14:16,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip1962422.shtml,"['法国', 'gdp', '增长', '投资', '出口', '放缓']",-1
要降进口关税？超豪华汽车品牌乐了！北京车展出现了这一幕,2018-04-27 14:11,http://www.sohu.com/a/229670845_115362,"['要降', '进口关税', '汽车品牌', '北京', '车展', '出现']",-1
恒指午后初段报30122点 升幅扩至114点,2018-04-27 14:10,http://finance.sina.com.cn/stock/hkstock/marketalerts/2018-04-27/doc-ifztkpip1923175.shtml,"['恒指', '升幅', '扩至']",-1
快讯：沪指翻红涨0.18%创指大涨1.48% 权重股拉…,2018-04-27 14:09,http://finance.sina.com.cn/stock/jsy/2018-04-27/doc-ifztkpip1913657.shtml,"['沪指', '翻红', '创指', '大涨', '权重股']",-1
这场研讨会把滴滴和美团拉了进来，聊了聊反垄断的事儿,2018-04-27 14:06,http://www.sohu.com/a/229670506_118622,"['研讨会', '滴滴', '美团', '进来', '反垄断', '事儿']",-1
快讯：石化双雄午后快速拉升 中国石化涨超2%,2018-04-27 14:05,http://finance.sina.com.cn/stock/gujiayidong/2018-04-27/doc-ifztkpip1893912.shtml,"['石化', '双雄', '中国', '石化']",20
台积电拟投135亿美元 扩大芯片研发能力,2018-04-27 13:54,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip1825983.shtml,"['台积', '扩大', '芯片', '研发', '能力']",-1
业绩“见光死”：伊利海信跌停 财报季该如何防雷？,2018-04-27 13:48,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip1789004.shtml,"['业绩', '见光死', '伊利', '海信', '跌停', '财报', '防雷']",-1
2017年中国农民工总量近2.87亿 “80后”占比首次过半,2018-04-27 13:46,http://www.sohu.com/a/229667483_123753,"['中国', '农民工', '总量']",-1
快讯：足球概念股午后拉升 雷曼股份直线封涨停,2018-04-27 13:45,http://finance.sina.com.cn/stock/gujiayidong/2018-04-27/doc-ifztkpip1775401.shtml,"['足球', '概念股', '雷曼', '股份', '直线']",-1
足球板块午后拉升 雷曼股份涨停,2018-04-27 13:44,http://finance.sina.com.cn/stock/e/2018-04-27/doc-ifztkpip1768620.shtml,"['足球', '雷曼', '股份']",-1
【40年V商·创新派】融360叶大清：独角兽的荆棘与鲜花,2018-04-27 13:41,http://www.sohu.com/a/229667441_561670,"['创新', '三六零', '独角兽', '荆棘', '鲜花']",-1
日本人无偿加班逐渐减少 去年人均195.7小时,2018-04-27 13:39,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip1742218.shtml,"['日本', '无偿', '加班', '减少', '人均', '小时']",-1
评中国平安的大跌:风宜长物放眼量 股价下跌或是机会,2018-04-27 13:38,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip1737711.shtml,"['中国', '大跌', '风宜', '长物', '放眼量', '股价', '机会']",-1
官方详解税延型商业养老保险：可享受三大优惠,2018-04-27 13:37,http://www.sohu.com/a/229666825_123753,"['官方', '详解', '税延', '商业', '养老保险', '享受', '三大', '优惠']",-1
亏掉139亿，贾跃亭还欠着73亿，乐视网散户的选择让人吃惊,2018-04-27 13:34,http://www.sohu.com/a/229669060_115362,"['亏掉', '贾跃亭', '乐视网', '散户', '选择']",-1
日本央行删除通胀目标时间框架 维持政策不变,2018-04-27 13:31,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip1697342.shtml,"['日本央行', '删除', '通胀', '目标', '时间', '框架', '维持', '政策', '不变']",-1
中国平安一季度净利稳增长32.5% 科技板块价值将渐显,2018-04-27 13:23,http://finance.sina.com.cn/stock/e/2018-04-27/doc-ifztkpip1658937.shtml,"['中国', '净利', '科技', '价值']",-1
事关你的养老金！刚刚，人社部回应了这些热点,2018-04-27 13:18,http://www.sohu.com/a/229669356_561670,"['事关', '养老金', '人社部', '回应', '热点']",-1
启动数字化战略 人保集团转型为哪般？,2018-04-27 13:18,http://www.sohu.com/a/229664930_118622,"['启动', '数字化', '战略', '集团', '转型']",-1
格力崩伊利跳白马行情走向尾声 风格切换真的要来了?,2018-04-27 13:17,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip1627457.shtml,"['格力', '伊利', '白马', '走向', '尾声', '风格', '切换', '要来']",-1
雷孟德︱止痛的代价：乡村海洛因,2018-04-27 13:16,http://www.sohu.com/a/229667014_467440,"['雷孟德', '止痛', '代价', '乡村', '海洛因']",-1
各地新零售布局“加速度” 西北首座“新零售之城”有何不同？,2018-04-27 13:12,http://www.sohu.com/a/229664626_115362,"['零售', '布局', '加速度', '西北', '零售']",-1
吉利：中国已批准收购沃尔沃股份 预计6月前完成交易,2018-04-27 13:05,http://finance.sina.com.cn/7x24/2018-04-27/doc-ifztkpip1557058.shtml,"['吉利', '中国', '批准', '收购', '沃尔沃', '股份', '预计', '完成', '交易']",-1
劳动节加班费怎么算？29与30日应两倍工资,2018-04-27 13:04,http://finance.sina.com.cn/roll/2018-04-27/doc-ifztkpip1552636.shtml,"['劳动节', '加班费', '工资']",-1
2018年退休金上调 从1月1日起补发,2018-04-27 13:04,http://www.sohu.com/a/229663840_255783,"['退休金', '上调', '补发']",-1
5月起这些新规将实施 一图看懂如何影响你我生活,2018-04-27 13:03,http://finance.sina.com.cn/roll/2018-04-27/doc-ifztkpip1544751.shtml,"['规将', '实施', '影响', '生活']",10
特朗普确定7月访英会英国首相 英民众：将发动抗议,2018-04-27 12:58,http://finance.sina.com.cn/world/gjcj/2018-04-27/doc-ifztkpip1517480.shtml,"['特朗普', '确定', '访英', '英国首相', '民众', '发动', '抗议']",-1
沃尔沃一季度运营利润增长3.6% 预计全年销量创新高,2018-04-27 12:57,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip1512833.shtml,"['沃尔沃', '运营', '利润', '预计', '销量', '创新']",-1
贸易战仍发酵 港股续29800至30000点浮沉,2018-04-27 12:54,http://finance.sina.com.cn/stock/hkstock/marketalerts/2018-04-27/doc-ifztkpip1496748.shtml,"['贸易战', '发酵', '港股']",-1
香港证监会宣布对收购、合并与股份回购守则进行调整,2018-04-27 12:49,http://finance.sina.com.cn/stock/y/2018-04-27/doc-ifztkpip1473131.shtml,"['香港', '证监会', '宣布', '收购', '合并', '股份', '回购', '守则', '进行', '调整']",-1
人社部：3066.5亿元养老金已经到账并开始投资,2018-04-27 12:49,http://www.sohu.com/a/229662169_255783,"['人社部', '养老金', '投资']",2
中小银行高质量发展样本：北京银行多项指标优异品牌价值创新高,2018-04-27 12:46,http://www.sohu.com/a/229652474_561871,"['中小银行', '高质量', '发展', '样本', '北京', '银行', '指标', '品牌价值', '创新']",-1
参加同学聚会却被控“间谍”  华裔科学家成为美“严重不公”受害人！,2018-04-27 12:45,http://www.sohu.com/a/229671798_115004,"['参加', '同学聚会', '被控', '间谍', '华裔', '科学家', '成为', '美国', '不公', '受害人']",-1
PPP清理结果出炉：财政部剔除首批84个PPP示范项目,2018-04-27 12:44,http://finance.sina.com.cn/roll/2018-04-27/doc-ifztkpip1448154.shtml,"['ppp', '出炉', '财政部', '剔除', 'ppp', '示范', '项目']",-1
【深度】格力徘徊,2018-04-27 12:36,http://www.sohu.com/a/229661435_313745,"['深度', '格力', '徘徊']",-1
明星私募最新动向浮出水面 一季度新进与加仓这些股,2018-04-27 12:35,http://finance.sina.com.cn/stock/zldx/2018-04-27/doc-ifztkpip1406788.shtml,"['明星', '最新动向', '浮出', '水面', '进与', '加仓']",-1
步步高：在腾讯、阿里布局零售的过程中扮演着什么样的角色？,2018-04-27 12:34,http://www.sohu.com/a/229661403_522913,"['步步高', '腾讯', '阿里', '布局', '零售', '过程', '扮演着', '角色']",-1
中钢协:应对贸易保护主义挑战，必要时提反制措施,2018-04-27 12:33,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip1392064.shtml,"['钢协', '应对', '贸易', '保护主义', '挑战', '反制', '措施']",-1
优秀业绩全靠单一产品支撑 格力在多元化之路上徘徊,2018-04-27 12:25,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip1356782.shtml,"['业绩', '产品', '支撑', '格力', '多元化', '路上', '徘徊']",-1
奇妙的忘年交，特朗普与马克龙上演“同志情深”,2018-04-27 12:24,http://www.sohu.com/a/229660770_320672,"['特朗普', '马克', '上演', '同志', '情深']",-1
思·辨 | 学会这几招理财之道，让你避免退休灾难,2018-04-27 12:24,http://www.sohu.com/a/229661147_320672,"['学会', '理财', '避免', '退休', '灾难']",-1
商周特写 | 仿制药行业需另辟蹊径来化解当前的危机,2018-04-27 12:24,http://www.sohu.com/a/229661055_320672,"['特写', '仿制', '行业', '另辟蹊径', '化解', '危机']",-1
财政部：对核查存在问题的173个示范项目分类处置,2018-04-27 12:21,http://finance.sina.com.cn/china/gncj/2018-04-27/doc-ifztkpip1334777.shtml,"['财政部', '核查', '存在', '问题', '示范', '项目', '分类', '处置']",-1
在线教育公司iTutorGroup拟明年赴港或赴美上市,2018-04-27 12:17,http://www.sohu.com/a/229659454_538698,"['在线教育', '公司', 'itutorgroup', '赴美', '上市']",-1
人社部：3066.5亿元养老金已到账并开始投资（实录）,2018-04-27 12:13,http://finance.sina.com.cn/china/gncj/2018-04-27/doc-ifztkpip1293308.shtml,"['人社部', '养老金', '投资', '实录']",2
联想遭证实被恶意做空，做空机构借贸易战浑水摸鱼手段曝光？,2018-04-27 12:11,http://www.sohu.com/a/229658828_507132,"['联想', '证实', '恶意', '机构', '贸易战', '浑水摸鱼', '手段', '曝光']",-1
消息称万达商管净利润下滑严重 总资产44%以上已抵押,2018-04-27 12:07,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip1253025.shtml,"['消息', '万达', '商管', '净利润', '下滑', '总资产', '抵押']",-1
银河期货：PVC期货价格呈上涨趋势 宜短线勿追高,2018-04-27 12:01,http://finance.sina.com.cn/money/future/fmnews/2018-04-27/doc-ifztkpip1213446.shtml,"['银河', '期货', 'pvc', '期货价格', '趋势', '追高']",-1
一季报业绩靓丽却遭谣言奇袭  中国平安市值再度蒸发663亿,2018-04-27 12:00,http://www.sohu.com/a/229656948_561871,"['季报', '业绩', '谣言', '奇袭', '中国', '市值', '蒸发']",-1
美国或放弃伊核协议，马克龙痛批特朗普“反复无常”,2018-04-27 11:55,http://www.sohu.com/a/229669185_420078,"['美国', '放弃', '协议', '马克', '龙痛', '特朗普', '反复无常']",-1
发改委：实现天然气供需平衡还具薄弱环节 已做应对,2018-04-27 11:52,http://www.sohu.com/a/229656315_123753,"['发改委', '实现', '天然气', '供需平衡', '薄弱环节', '应对']",-1
午间重磅公告：一公司HPV疫苗在27个省中标,2018-04-27 11:52,http://finance.sina.com.cn/stock/y/2018-04-27/doc-ifztkpip1155532.shtml,"['重磅', '公司', 'hpv', '疫苗', '中标']",-1
养老金调整何时发放到位？人社部权威回应来了,2018-04-27 11:43,http://www.sohu.com/a/229656296_561670,"['养老金', '调整', '发放', '到位', '人社部', '权威', '回应']",-1
凯盛股份遭证监局警示:财务信息不实 实控人占用资金,2018-04-27 11:43,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip1101343.shtml,"['凯盛', '股份', '证监局', '警示', '财务', '信息', '实控', '占用', '资金']",-1
特朗普加征钢铝关税 让美国制造商头疼不已,2018-04-27 11:42,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip1091925.shtml,"['特朗普', '加征', '钢铝', '关税', '美国', '制造商']",3
名博午后看市：将出现大级别低点共振支撑,2018-04-27 11:39,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip1076394.shtml,"['看市', '出现', '级别', '低点', '共振', '支撑']",-1
银河期货：4月玻璃期货先抑后扬 现货价格高位回落,2018-04-27 11:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-27/doc-ifztkpip1058753.shtml,"['银河', '期货', '玻璃', '期货', '抑后扬', '现货', '价格', '高位', '回落']",-1
德国消息人士：美国或于5月开征钢铝关税,2018-04-27 11:35,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip1044364.shtml,"['德国', '消息人士', '美国', '开征', '钢铝', '关税']",-1
增值税三大改革5月1日起实施 国税总局：重点做好三方面工作 ,2018-04-27 11:35,http://www.sohu.com/a/229653433_118622,"['增值税', '三大', '改革', '实施', '国税', '总局', '重点', '做好', '方面', '工作']",-1
人社部：各地正制定基本养老金发放具体实施方案,2018-04-27 11:33,http://finance.sina.com.cn/china/gncj/2018-04-27/doc-ifztkpip1033559.shtml,"['人社部', '制定', '基本', '养老金', '发放', '实施方案']",-1
午评：创指涨0.8%沪指跌0.74% 绩优白马股集体下…,2018-04-27 11:31,http://finance.sina.com.cn/stock/jsy/2018-04-27/doc-ifztkpip1018013.shtml,"['创指', '沪指', '白马股', '集体']",21
中兴华为之后 中国手机在美国市场还有活路吗,2018-04-27 11:31,http://finance.sina.com.cn/stock/hyyj/2018-04-27/doc-ifztkpip1018721.shtml,"['中兴', '华为', '中国', '手机', '美国市场', '活路']",-1
快讯：临近交割 焦煤1805合约暴跌近6%,2018-04-27 11:25,http://finance.sina.com.cn/money/future/fmnews/2018-04-27/doc-ifztkpip0972971.shtml,"['临近', '交割', '焦煤', '合约', '暴跌']",-1
格力电器董秘谈不分红:没想到反响那么大 已经翻篇了,2018-04-27 11:25,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip0980154.shtml,"['格力电器', '董秘', '分红', '没想到', '反响', '翻篇了']",-1
今年养老金调整何时发放到位？人社部这么回应,2018-04-27 11:17,http://finance.sina.com.cn/china/gncj/2018-04-27/doc-ifztkpip0917916.shtml,"['养老金', '调整', '发放', '到位', '人社部', '回应']",-1
宝能系一周内两次出货 两资管计划减持万科1.38%股份,2018-04-27 11:14,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip0894640.shtml,"['宝能系', '出货', '资管', '计划', '减持', '万科', '股份']",-1
快讯：中国平安暴跌超7%,2018-04-27 11:12,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip0882833.shtml,"['中国', '暴跌']",-1
前后不一还隐瞒控制权转让 亿晶光电涉多项信披违规,2018-04-27 11:11,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip0876957.shtml,"['隐瞒', '控制权', '转让', '光电', '信披', '违规']",-1
德奥通航上市十年一地鸡毛：巨亏5亿 收购珍爱网失败,2018-04-27 11:08,http://finance.sina.com.cn/stock/e/2018-04-27/doc-ifztkpip0850993.shtml,"['德奥', '通航', '上市', '鸡毛', '收购', '失败']",-1
医药行业个股普涨 白云山领涨,2018-04-27 11:08,http://finance.sina.com.cn/stock/e/2018-04-27/doc-ifztkpip0849961.shtml,"['医药行业', '个股', '白云山', '领涨']",-1
俄方未报复美国对俄铝的制裁 寄望欧盟说服美方,2018-04-27 11:06,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip0837925.shtml,"['俄方', '报复', '美国', '制裁', '寄望', '欧盟', '说服', '美国']",-1
专家：地方债不等于基建投资 需因城施药切勿一刀切,2018-04-27 11:04,http://finance.sina.com.cn/roll/2018-04-27/doc-ifztkpip0817456.shtml,"['专家', '地方', '等于', '基建投资', '需因', '施药', '一刀切']",-1
财政司陈茂波:债市巨大潜力 成为香港金融业的增长点,2018-04-27 11:04,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip0815324.shtml,"['财政司', '陈茂波', '债市', '潜力', '成为', '香港', '金融业', '增长点']",-1
日本央行维持利率-0.1%不变 删除达成通胀目标时间点,2018-04-27 11:03,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip0806429.shtml,"['日本央行', '维持', '利率', '不变', '删除', '达成', '通胀', '目标', '时间']",-1
原来闪崩股就是这样被砸盘的 灰犀牛还是黑天鹅？,2018-04-27 11:03,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip0808740.shtml,"['闪崩', '犀牛', '黑天鹅']",-1
中国平安澄清董事长变更谣言 股价继续暴跌5%,2018-04-27 10:59,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip0773284.shtml,"['中国', '澄清', '董事长', '变更', '谣言', '股价', '继续', '暴跌']",-1
欧盟向社群媒体施压 要求处理假新闻问题,2018-04-27 10:59,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip0770790.shtml,"['欧盟', '社群', '媒体', '施压', '要求', '处理', '假新闻', '问题']",-1
瑞达期货：PP下游需求逐渐恢复 期价有望探底回升,2018-04-27 10:57,http://finance.sina.com.cn/money/future/fmnews/2018-04-27/doc-ifztkpip0755513.shtml,"['瑞达', '期货', 'pp', '需求', '恢复', '期价', '有望', '探底', '回升']",-1
李大霄：养老金入市对市场稳定有非常重要的推动作用,2018-04-27 10:54,http://finance.sina.com.cn/stock/stocktalk/2018-04-27/doc-ifztkpip0737128.shtml,"['李大霄', '养老金', '入市', '市场', '推动', '作用']",-1
快讯：中国平安再度下挫 跌幅逼近5%,2018-04-27 10:54,http://finance.sina.com.cn/stock/gujiayidong/2018-04-27/doc-ifztkpip0736045.shtml,"['中国', '下挫', '逼近']",-1
伊利去年净赚60亿元  奶粉及奶制品业务增速最快,2018-04-27 10:51,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip0713070.shtml,"['伊利', '净赚', '奶粉', '奶制品', '业务', '增速']",-1
德国消息人士：美国可能于5月开征钢铝税,2018-04-27 10:51,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip0711230.shtml,"['德国', '消息人士', '美国', '开征', '钢铝', '税']",-1
阿里巴巴美国头号投资人离职,2018-04-27 10:48,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip0687056.shtml,"['阿里巴巴', '美国', '头号', '投资人', '离职']",-1
华泰期货：检修持续 PVC价格易涨难跌,2018-04-27 10:48,http://finance.sina.com.cn/money/future/fmnews/2018-04-27/doc-ifztkpip0685133.shtml,"['华泰', '期货', '检修', 'pvc', '价格', '易涨', '难跌']",-1
